5,Y:,6000_案件管理,6500_集計情報,月次報告,受注および受注確度高案件の進捗,【全営業部】VECユーザ会員以外へのIoT-TP(CF)提案進捗リスト_160304.xlsx,,,,,,,,,,,,,,,32777,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,月次報告,受注および受注確度高案件の進捗,,,,,,,,,,,,,,,,850119,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,月次報告,01_IoT関連問い合わせ_月次報告(2015年9月分).pptx,,,,,,,,,,,,,,,,454994,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,月次報告,06_IoT月次報告(2016年2月分).pptx,,,,,,,,,,,,,,,,3490655,COE\5782635
4,Y:,6000_案件管理,6500_集計情報,月次報告,07_IoT月次報告(2016年3月分).pptx,,,,,,,,,,,,,,,,1934188,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,月次報告,Thumbs.db,,,,,,,,,,,,,,,,11776,COE\7901557
4,Y:,6000_案件管理,6500_集計情報,月次報告,08_IoT月次報告(2016年4月分).pptx,,,,,,,,,,,,,,,,2766385,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,月次報告,03_20151125_CF展開状況について.pptx,,,,,,,,,,,,,,,,91443,COE\7900583
3,Y:,6000_案件管理,6500_集計情報,月次報告,,,,,,,,,,,,,,,,,13500350,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,old,IoT関連問い合わせ_月次報告(2015年11月分)_作成中.pptx,,,,,,,,,,,,,,,,248482,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,old,これは消さないで！【鋭意作成中】IoT月次報告(2015年12月分).pptx,,,,,,,,,,,,,,,,1603871,COE\3149788
3,Y:,6000_案件管理,6500_集計情報,old,,,,,,,,,,,,,,,,,1852353,COE\3149788
3,Y:,6000_案件管理,6500_集計情報,Thumbs.db,,,,,,,,,,,,,,,,,25600,COE\7603828
4,Y:,6000_案件管理,6500_集計情報,各月次締めIoT案件リスト,04_【3月締】IoT案件情報リスト.xlsx,,,,,,,,,,,,,,,,565739,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,各月次締めIoT案件リスト,03_【2月締】IoT案件情報リスト.xlsx,,,,,,,,,,,,,,,,535627,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,各月次締めIoT案件リスト,05_【4月締】IoT案件情報リスト.xlsx,,,,,,,,,,,,,,,,651938,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,各月次締めIoT案件リスト,01_【12月締】IoT案件情報リスト.xlsx,,,,,,,,,,,,,,,,468614,COE\3149788
4,Y:,6000_案件管理,6500_集計情報,各月次締めIoT案件リスト,02_【1月締】IoT案件情報リスト.xlsx,,,,,,,,,,,,,,,,498518,COE\3149788
3,Y:,6000_案件管理,6500_集計情報,各月次締めIoT案件リスト,,,,,,,,,,,,,,,,,2720436,COE\3149788
2,Y:,6000_案件管理,6500_集計情報,,,,,,,,,,,,,,,,,,18098739,COE\7603828
3,Y:,6000_案件管理,6800_2015年度振り返り,20160325_提案同行振り返り_20160325_1300.pptx,,,,,,,,,,,,,,,,,1371319,COE\2034948
4,Y:,6000_案件管理,6800_2015年度振り返り,20160407_推進室内打合せ,【各営業部共有用】_2015年度振り返り_160418.pptx,,,,,,,,,,,,,,,,349031,COE\3149788
4,Y:,6000_案件管理,6800_2015年度振り返り,20160407_推進室内打合せ,20160407_2015年度振り返り.pptx,,,,,,,,,,,,,,,,445515,COE\7900583
4,Y:,6000_案件管理,6800_2015年度振り返り,20160407_推進室内打合せ,【各営業部共有用】_2015年度振り返り_160418.pdf,,,,,,,,,,,,,,,,1771453,COE\3149788
4,Y:,6000_案件管理,6800_2015年度振り返り,20160407_推進室内打合せ,CP案件リスト_20160405.xlsx,,,,,,,,,,,,,,,,39251,COE\7900583
4,Y:,6000_案件管理,6800_2015年度振り返り,20160407_推進室内打合せ,Thumbs.db,,,,,,,,,,,,,,,,15360,COE\7901557
4,Y:,6000_案件管理,6800_2015年度振り返り,20160407_推進室内打合せ,01_VEC提案リスト_20160404.xlsx,,,,,,,,,,,,,,,,68096,COE\7900583
4,Y:,6000_案件管理,6800_2015年度振り返り,20160407_推進室内打合せ,20160404_2015年度振り返り.pptx,,,,,,,,,,,,,,,,415193,COE\7900583
3,Y:,6000_案件管理,6800_2015年度振り返り,20160407_推進室内打合せ,,,,,,,,,,,,,,,,,3103899,COE\7900583
3,Y:,6000_案件管理,6800_2015年度振り返り,20160325_提案同行案件リスト_20160324.xlsx,,,,,,,,,,,,,,,,,39300,COE\2034948
3,Y:,6000_案件管理,6800_2015年度振り返り,20160323_2015年度振り返り.pptx,,,,,,,,,,,,,,,,,422545,COE\7900583
2,Y:,6000_案件管理,6800_2015年度振り返り,,,,,,,,,,,,,,,,,,4937063,COE\7900583
3,Y:,6000_案件管理,6900_フロント周知,IoTトライアルパック(Connected Product)の在庫状況について.pptx,,,,,,,,,,,,,,,,,69057,COE\3149788
3,Y:,6000_案件管理,6900_フロント周知,【周知】IoTトライアルパック「Connected Product」開通納期について.docx,,,,,,,,,,,,,,,,,44018,COE\7603828
5,Y:,6000_案件管理,6900_フロント周知,事務連,参考_事計,各組織向け策定指示文書(2016当初).pdf,,,,,,,,,,,,,,,70032,COE\3149788
5,Y:,6000_案件管理,6900_フロント周知,事務連,参考_事計,RE  【ご相談】事計で過去発出された事務連内容および実施方法について.msg,,,,,,,,,,,,,,,189440,COE\3149788
5,Y:,6000_案件管理,6900_フロント周知,事務連,参考_事計,【決裁】(経企00013024)当初計画策定依頼.pdf,,,,,,,,,,,,,,,61990,COE\3149788
4,Y:,6000_案件管理,6900_フロント周知,事務連,参考_事計,,,,,,,,,,,,,,,,321462,COE\3149788
3,Y:,6000_案件管理,6900_フロント周知,事務連,,,,,,,,,,,,,,,,,321462,COE\3149788
2,Y:,6000_案件管理,6900_フロント周知,,,,,,,,,,,,,,,,,,434537,COE\7603828
3,Y:,6000_案件管理,20160204_各営業推進部門への説明,【四営】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160129.xlsx,,,,,,,,,,,,,,,,,38515,COE\7900583
3,Y:,6000_案件管理,20160204_各営業推進部門への説明,【二営】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160129.xlsx,,,,,,,,,,,,,,,,,40630,COE\7900583
3,Y:,6000_案件管理,20160204_各営業推進部門への説明,20160203_IoTトライアルパック提案の課題とアクションプラン.pptx,,,,,,,,,,,,,,,,,206245,COE\7900583
3,Y:,6000_案件管理,20160204_各営業推進部門への説明,01_【全営業部】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160204.xlsx,,,,,,,,,,,,,,,,,49859,COE\3149788
4,Y:,6000_案件管理,20160204_各営業推進部門への説明,old,【西日本】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160129.xlsx,,,,,,,,,,,,,,,,49589,COE\3149788
4,Y:,6000_案件管理,20160204_各営業推進部門への説明,old,【西日本】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160204.xlsx,,,,,,,,,,,,,,,,37317,COE\7900583
4,Y:,6000_案件管理,20160204_各営業推進部門への説明,old,01_【全営業部】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160129.xlsx,,,,,,,,,,,,,,,,49589,COE\3149788
3,Y:,6000_案件管理,20160204_各営業推進部門への説明,old,,,,,,,,,,,,,,,,,136495,COE\3149788
3,Y:,6000_案件管理,20160204_各営業推進部門への説明,Thumbs.db,,,,,,,,,,,,,,,,,31232,COE\7603828
3,Y:,6000_案件管理,20160204_各営業推進部門への説明,【西日本】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160204-2.xlsx,,,,,,,,,,,,,,,,,37778,COE\7900583
2,Y:,6000_案件管理,20160204_各営業推進部門への説明,,,,,,,,,,,,,,,,,,540754,COE\7900583
2,Y:,6000_案件管理,IoT案件ヒアリングフォーマット_v1.02.xlsx,,,,,,,,,,,,,,,,,,30291,COE\7900583
2,Y:,6000_案件管理,20160202_IoTトライアルパック提案の課題とアクションプラン.pptx,,,,,,,,,,,,,,,,,,314833,COE\7900583
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150723_NTT Com内IoT案件情報【取扱注意】,20150312 IoT案件情報_各営本ヒアリング(NS経企).xlsx,,,,,,,,,,,,,,,,130515,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150723_NTT Com内IoT案件情報【取扱注意】,Thumbs.db,,,,,,,,,,,,,,,,27136,COE\1998388
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150723_NTT Com内IoT案件情報【取扱注意】,20150608_IoT案件情報(IC本扱い分) (幹部会議付議時点).pptx,,,,,,,,,,,,,,,,370482,COE\7606247
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150723_NTT Com内IoT案件情報【取扱注意】,,,,,,,,,,,,,,,,,528133,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140825 フロントヒアリング 2営本・SS(三菱重工様案件),20140825b_M2M 三●重工様案件ヒアリング項目.pptx,,,,,,,,,,,,,,,,192430,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140825 フロントヒアリング 2営本・SS(三菱重工様案件),20140826_M2M 三●重工様案件ヒアリング項目【SS部】.pptx,,,,,,,,,,,,,,,,196703,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140825 フロントヒアリング 2営本・SS(三菱重工様案件),20140825_M2M 三菱重工様ヒアリングメモ(2営本渡辺様).txt,,,,,,,,,,,,,,,,4572,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140825 フロントヒアリング 2営本・SS(三菱重工様案件),20140826_M2M 三菱重工様ヒアリングメモ(SS部).txt,,,,,,,,,,,,,,,,3807,COE\7606247
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140825 フロントヒアリング 2営本・SS(三菱重工様案件),,,,,,,,,,,,,,,,,397512,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140827 フロントヒアリング 5営本,②M2M導入事例_201401月.pptx,,,,,,,,,,,,,,,,471441,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140827 フロントヒアリング 5営本,【5営】20140827_M2Mヒアリング項目.pptx,,,,,,,,,,,,,,,,165252,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140827 フロントヒアリング 5営本,20140827_M2M ヒアリングメモ(5営本).txt,,,,,,,,,,,,,,,,3976,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140827 フロントヒアリング 5営本,Thumbs.db,,,,,,,,,,,,,,,,30208,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140827 フロントヒアリング 5営本,①M2M提案書_201401月料金掲載なし.pptx,,,,,,,,,,,,,,,,619368,COE\7606247
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20140827 フロントヒアリング 5営本,,,,,,,,,,,,,,,,,1290245,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150707第2営業荒本部長高橋部長,20150707第2営業荒本B.pdf,,,,,,,,,,,,,,,,1454781,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150707第2営業荒本部長高橋部長,20150707第2営業ヒヤリング.txt,,,,,,,,,,,,,,,,3558,COE\7606247
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150707第2営業荒本部長高橋部長,,,,,,,,,,,,,,,,,1458339,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150129 フロントヒアリング IC本,20150128 打合せメモ.txt,,,,,,,,,,,,,,,,2409,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150129 フロントヒアリング IC本,TechMahindra.pdf,,,,,,,,,,,,,,,,269858,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150129 フロントヒアリング IC本,20150128_IoT-PFモデル検討.pptx,,,,,,,,,,,,,,,,1660442,COE\7606247
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150129 フロントヒアリング IC本,,,,,,,,,,,,,,,,,1932709,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150216 フロントヒアリング 二営本高橋B,【資料2(お客様名マスク)】経企 提案案件例一部(IC本)【共有不可】20150209.pptx,,,,,,,,,,,,,,,,126784,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150216 フロントヒアリング 二営本高橋B,20150216 Agenda.pptx,,,,,,,,,,,,,,,,73089,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150216 フロントヒアリング 二営本高橋B,20150217 M2M案件情報_ヒアリング.xlsx,,,,,,,,,,,,,,,,27026,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150216 フロントヒアリング 二営本高橋B,【完成版】20150216_2営本打合せメモ.doc,,,,,,,,,,,,,,,,50688,COE\7606247
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150216 フロントヒアリング 二営本高橋B,,,,,,,,,,,,,,,,,277587,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150710IC本奥澤部長,20150710IC本ヒヤリング奥澤B.txt,,,,,,,,,,,,,,,,1903,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150710IC本奥澤部長,IoTにおけるNTTComの取り組みについて20150601【1.1版】.pptx,,,,,,,,,,,,,,,,4768142,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150710IC本奥澤部長,IoTの取り組みfrom5G_20150709_v04.pptx,,,,,,,,,,,,,,,,1162117,COE\7606247
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150710IC本奥澤部長,,,,,,,,,,,,,,,,,5932162,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150723_IoT案件情報まとめ（to幹部fromサビ戦),20150723_IoT案件情報.pptx,,,,,,,,,,,,,,,,54441,COE\7606247
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150723_IoT案件情報まとめ（to幹部fromサビ戦),,,,,,,,,,,,,,,,,54441,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150717西日本本庄部長,20150717_西日本東レ案件.pdf,,,,,,,,,,,,,,,,3295728,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150717西日本本庄部長,20150717_西日本本庄部長（東レ）.docx,,,,,,,,,,,,,,,,32866,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150717西日本本庄部長,~$150717_西日本本庄部長（東レ）.docx,,,,,,,,,,,,,,,,162,COE\7603844
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150717西日本本庄部長,,,,,,,,,,,,,,,,,3328756,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,hitoe-大林組との取り組みについて.pptx,,,,,,,,,,,,,,,,1287809,COE\7606247
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,01_hitoeAPI構成技術,hitoeSDK_API_STEP1_利用手引_1.0版.pdf,,,,,,,,,,,,,,1566668,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,01_hitoeAPI構成技術,hitoeSDK_API_STEP1仕様書_別紙2_仮想マシンの複製によるOM2M環境構築手順書.pdf,,,,,,,,,,,,,,532427,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,01_hitoeAPI構成技術,hitoeSDK_API_STEP1仕様書_別紙1_OM2M環境構築手順書.pdf,,,,,,,,,,,,,,2244058,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,01_hitoeAPI構成技術,hitoeSDK_API_STEP1仕様書_別紙3_アクセス例（リクエストサンプル）.pdf,,,,,,,,,,,,,,267644,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,01_hitoeAPI構成技術,Thumbs.db,,,,,,,,,,,,,,40448,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,01_hitoeAPI構成技術,20150326_hitoeSDKAPI_STEP1仕様書_v1_1_1.pdf,,,,,,,,,,,,,,2548084,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,01_hitoeAPI構成技術,hitoe API構成技術（技術資料）表紙.pdf,,,,,,,,,,,,,,253715,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,01_hitoeAPI構成技術,,,,,,,,,,,,,,,7453044,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,04_心拍を用いた作業時パフォーマンス変化推定技術,心拍を用いた作業時パフォーマンス変化推定技術.pdf,,,,,,,,,,,,,,1339362,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,04_心拍を用いた作業時パフォーマンス変化推定技術,,,,,,,,,,,,,,,1339362,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,03_心拍を用いた中枢性疲労推定技術,心拍を用いた中枢性疲労推定技術.pdf,,,,,,,,,,,,,,811949,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,03_心拍を用いた中枢性疲労推定技術,,,,,,,,,,,,,,,811949,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,00_成果提供_技術資料一覧_20150331.txt,,,,,,,,,,,,,,,774,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,02_センサデータ分析判定技術,センサデータ分析判定技術_別紙2.pdf,,,,,,,,,,,,,,1677862,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,02_センサデータ分析判定技術,センサデータ分析判定技術_別紙1.pdf,,,,,,,,,,,,,,716640,COE\7603323
6,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,02_センサデータ分析判定技術,センサデータ分析判定技術.pdf,,,,,,,,,,,,,,2662795,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,02_センサデータ分析判定技術,,,,,,,,,,,,,,,5057297,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,01_成果提供_技術資料_from EV研_20150331,,,,,,,,,,,,,,,,14662426,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,第1回hitoe連絡会配布物,0_第1回hitoe連絡会資料.pdf,,,,,,,,,,,,,,,1091085,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,第1回hitoe連絡会配布物,センシング関連研究のご紹介_NTT_EV研_20151204.pdf,,,,,,,,,,,,,,,1505812,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,第1回hitoe連絡会配布物,第1回hitoe連絡会議事メモ.docx,,,,,,,,,,,,,,,35655,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,第1回hitoe連絡会配布物,~$回hitoe連絡会議事メモ.docx,,,,,,,,,,,,,,,162,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,第1回hitoe連絡会配布物,,,,,,,,,,,,,,,,2632714,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,各部との調整,【hitoe】顧客対応方針（案）20151020 .pptx,,,,,,,,,,,,,,,76151,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,各部との調整,20151006hitoe議事次第_2.pptx,,,,,,,,,,,,,,,89650,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,各部との調整,20151020PoC2開発方針（案）Ver4.pptx,,,,,,,,,,,,,,,92226,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,各部との調整,Thumbs.db,,,,,,,,,,,,,,,34816,COE\1998388
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,各部との調整,hitoe-v3.pptx,,,,,,,,,,,,,,,84302,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,各部との調整,,,,,,,,,,,,,,,,377145,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,IoT推進室-hitoe方針案20160415.ppt,,,,,,,,,,,,,,,,838144,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,20160126第二回hitoe社内連絡会.txt,,,,,,,,,,,,,,,,2290,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,技開部PoC,hitoeのPC向け画面イメージ20150206.pptx,,,,,,,,,,,,,,,944927,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,技開部PoC,IoTクラウド共通基盤_hitoe編_要求仕様書20150303.docx,,,,,,,,,,,,,,,69682,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,技開部PoC,02_ウェアラブル生体センサシステム(画面イメージ).ppt,,,,,,,,,,,,,,,1471488,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,技開部PoC,hitoe各判定ロジックの表示項目20150514.xlsx,,,,,,,,,,,,,,,27634,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,技開部PoC,hitoeのスマホ向け画面イメージ20150416.pptx,,,,,,,,,,,,,,,589744,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,技開部PoC,,,,,,,,,,,,,,,,3103475,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,東レ見守りシステム,20151216_サービス仕様書.pptx.lnk,,,,,,,,,,,,,,,2897,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,東レ見守りシステム,Ver1.0_インフラ基盤基本設計書_20151021.pptx,,,,,,,,,,,,,,,2104094,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,東レ見守りシステム,,,,,,,,,,,,,,,,2106991,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,20160331_2016年度の開発方針－2.pptx,,,,,,,,,,,,,,,,554415,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,hitoe安全管理システム紹介資料.ppt,,,,,,,,,,,,,,,,3048960,COE\7606247
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,IoT推進室-hitoe方針案20150817.ppt,,,,,,,,,,,,,,,,875520,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,docomoSDK,hitoe Transmitter SDK for Android利用カ?イト?_v1.0.0.pdf,,,,,,,,,,,,,,,830658,COE\7603323
5,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,docomoSDK,hitoe Trasmitter SDK SampleApplicationManual.pdf,,,,,,,,,,,,,,,453005,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,docomoSDK,,,,,,,,,,,,,,,,1283663,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,（プレゼン版）【Safety2.0】IoT時代のヒトの安心・安全革命(NTTcom).pptx,,,,,,,,,,,,,,,,12788041,COE\7603323
4,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150804_技開部hitoe,20151218hitoeシステム概要（各社差分）.pptx,,,,,,,,,,,,,,,,149552,COE\7603323
